image,id,choice,annotator,annotation_id,created_at,updated_at,lead_time
http://localhost:8081/6257.png,52276,Matt Haney,1,652,2022-09-15T04:19:20.527208Z,2022-09-15T04:19:20.527228Z,0.617
http://localhost:8081/91.png,77954,David Campos,1,651,2022-09-15T04:19:19.789415Z,2022-09-15T04:19:19.789434Z,0.811
http://localhost:8081/60111.png,35158,Matt Haney,1,650,2022-09-15T04:19:18.854861Z,2022-09-15T04:19:18.854878Z,0.626
http://localhost:8081/8671.png,24066,David Campos,1,649,2022-09-15T04:19:18.113207Z,2022-09-15T04:19:18.113221Z,0.813
http://localhost:8081/59636.png,21339,Matt Haney,1,648,2022-09-15T04:19:17.187679Z,2022-09-15T04:19:17.187695Z,1.263
http://localhost:8081/25386.png,62695,Matt Haney,1,647,2022-09-15T04:19:15.806000Z,2022-09-15T04:19:15.806016Z,0.642
http://localhost:8081/62243.png,54203,David Campos,1,646,2022-09-15T04:19:15.043847Z,2022-09-15T04:19:15.043858Z,0.885
http://localhost:8081/20441.png,35774,Matt Haney,1,645,2022-09-15T04:19:14.040138Z,2022-09-15T04:19:14.040148Z,1.451
http://localhost:8081/17548.png,36128,Matt Haney,1,644,2022-09-15T04:19:12.475296Z,2022-09-15T04:19:12.475309Z,0.799
http://localhost:8081/19730.png,76350,Matt Haney,1,643,2022-09-15T04:19:11.558144Z,2022-09-15T04:19:11.558154Z,1.145
http://localhost:8081/27094.png,44801,David Campos,1,642,2022-09-15T04:19:10.292777Z,2022-09-15T04:19:10.292787Z,1.745
http://localhost:8081/67944.png,70691,Matt Haney (QR),1,641,2022-09-15T04:19:08.422379Z,2022-09-15T04:19:08.422393Z,4.248
http://localhost:8081/55804.png,23974,Matt Haney,1,640,2022-09-15T04:19:04.054119Z,2022-09-15T04:19:04.054132Z,0.666
http://localhost:8081/59017.png,50318,Matt Haney,1,639,2022-09-15T04:19:03.273764Z,2022-09-15T04:19:03.273781Z,0.622
http://localhost:8081/31168.png,58755,Matt Haney,1,638,2022-09-15T04:19:02.529370Z,2022-09-15T04:19:02.529383Z,0.641
http://localhost:8081/77442.png,28730,Matt Haney,1,637,2022-09-15T04:19:01.766018Z,2022-09-15T04:19:01.766028Z,0.7
http://localhost:8081/21980.png,28168,David Campos,1,636,2022-09-15T04:19:00.951632Z,2022-09-15T04:19:00.951645Z,0.952
http://localhost:8081/9586.png,24776,Matt Haney,1,635,2022-09-15T04:18:59.884652Z,2022-09-15T04:18:59.884664Z,0.704
http://localhost:8081/11649.png,32597,David Campos,1,634,2022-09-15T04:18:59.063574Z,2022-09-15T04:18:59.063593Z,0.782
http://localhost:8081/51994.png,61295,David Campos,1,633,2022-09-15T04:18:58.168354Z,2022-09-15T04:18:58.168364Z,0.775
http://localhost:8081/55832.png,48479,Matt Haney,1,632,2022-09-15T04:18:57.263602Z,2022-09-15T04:18:57.263615Z,0.586
http://localhost:8081/1110.png,44841,Matt Haney,1,631,2022-09-15T04:18:56.556306Z,2022-09-15T04:18:56.556321Z,0.838
http://localhost:8081/47575.png,40477,Matt Haney,1,630,2022-09-15T04:18:55.599137Z,2022-09-15T04:18:55.599149Z,0.69
http://localhost:8081/57339.png,76358,Matt Haney,1,629,2022-09-15T04:18:54.789163Z,2022-09-15T04:18:54.789181Z,0.642
http://localhost:8081/27825.png,12248,Matt Haney,1,628,2022-09-15T04:18:54.023543Z,2022-09-15T04:18:54.023556Z,0.691
http://localhost:8081/20835.png,66526,Matt Haney,1,627,2022-09-15T04:18:53.219553Z,2022-09-15T04:18:53.219570Z,0.753
http://localhost:8081/59525.png,10342,David Campos,1,626,2022-09-15T04:18:52.344024Z,2022-09-15T04:18:52.344037Z,1.162
http://localhost:8081/53479.png,37532,Matt Haney,1,625,2022-09-15T04:18:51.070801Z,2022-09-15T04:18:51.070810Z,0.695
http://localhost:8081/41050.png,22952,David Campos,1,624,2022-09-15T04:18:50.260896Z,2022-09-15T04:18:50.260908Z,0.716
http://localhost:8081/74307.png,14594,David Campos,1,623,2022-09-15T04:18:49.430310Z,2022-09-15T04:18:49.430323Z,0.743
http://localhost:8081/52226.png,41643,Matt Haney,1,622,2022-09-15T04:18:48.573531Z,2022-09-15T04:18:48.573544Z,0.774
http://localhost:8081/68164.png,21749,Matt Haney,1,621,2022-09-15T04:18:47.682062Z,2022-09-15T04:18:47.682074Z,1.44
http://localhost:8081/53141.png,12656,David Campos (QR),1,620,2022-09-15T04:18:46.127855Z,2022-09-15T04:18:46.127872Z,3.501
http://localhost:8081/71384.png,22179,Matt Haney,1,619,2022-09-15T04:18:42.506469Z,2022-09-15T04:18:42.506484Z,0.591
http://localhost:8081/34542.png,33484,Matt Haney,1,618,2022-09-15T04:18:41.802928Z,2022-09-15T04:18:41.802939Z,0.619
http://localhost:8081/18882.png,55782,Matt Haney,1,617,2022-09-15T04:18:41.065867Z,2022-09-15T04:18:41.065883Z,0.613
http://localhost:8081/45556.png,32682,David Campos,1,616,2022-09-15T04:18:40.332554Z,2022-09-15T04:18:40.332570Z,1.125
http://localhost:8081/54670.png,31785,Matt Haney,1,615,2022-09-15T04:18:39.088878Z,2022-09-15T04:18:39.088893Z,0.73
http://localhost:8081/26936.png,60745,David Campos,1,614,2022-09-15T04:18:38.246660Z,2022-09-15T04:18:38.246673Z,0.85
http://localhost:8081/55814.png,35191,David Campos,1,613,2022-09-15T04:18:37.271343Z,2022-09-15T04:18:37.271353Z,0.823
http://localhost:8081/27637.png,70879,Matt Haney,1,612,2022-09-15T04:18:36.334642Z,2022-09-15T04:18:36.334653Z,0.722
http://localhost:8081/52236.png,56624,David Campos,1,611,2022-09-15T04:18:35.491816Z,2022-09-15T04:18:35.491828Z,0.816
http://localhost:8081/4139.png,32157,Matt Haney,1,610,2022-09-15T04:18:34.553723Z,2022-09-15T04:18:34.553736Z,0.559
http://localhost:8081/75546.png,817,Matt Haney,1,609,2022-09-15T04:18:33.877749Z,2022-09-15T04:18:33.877762Z,0.571
http://localhost:8081/47791.png,39307,Matt Haney,1,608,2022-09-15T04:18:33.200231Z,2022-09-15T04:18:33.200243Z,0.715
http://localhost:8081/67739.png,45618,Matt Haney,1,607,2022-09-15T04:18:32.365169Z,2022-09-15T04:18:32.365179Z,1.177
http://localhost:8081/20945.png,69243,Matt Haney,1,606,2022-09-15T04:18:31.071558Z,2022-09-15T04:18:31.071568Z,2.314
http://localhost:8081/8377.png,1187,David Campos,1,605,2022-09-15T04:18:28.638216Z,2022-09-15T04:18:28.638234Z,2.504
http://localhost:8081/72543.png,74787,Matt Haney,1,604,2022-09-15T04:18:26.013473Z,2022-09-15T04:18:26.013486Z,1.171
http://localhost:8081/32095.png,27995,David Campos,1,603,2022-09-15T04:18:24.715921Z,2022-09-15T04:18:24.715937Z,240.029
http://localhost:8081/28494.png,471,Matt Haney (QR),1,602,2022-09-15T04:14:24.569966Z,2022-09-15T04:14:24.569980Z,2.933
http://localhost:8081/1865.png,29401,Matt Haney,1,601,2022-09-15T04:14:21.526975Z,2022-09-15T04:14:21.526988Z,0.653
http://localhost:8081/39520.png,58818,Matt Haney,1,600,2022-09-15T04:14:20.758407Z,2022-09-15T04:14:20.758424Z,0.83
http://localhost:8081/26600.png,50031,Matt Haney,1,599,2022-09-15T04:14:19.810929Z,2022-09-15T04:14:19.810942Z,1.567
http://localhost:8081/71820.png,55842,David Campos,1,598,2022-09-15T04:14:18.123929Z,2022-09-15T04:14:18.123942Z,0.728
http://localhost:8081/9045.png,18616,David Campos,1,597,2022-09-15T04:14:17.276406Z,2022-09-15T04:14:17.276417Z,4.487
http://localhost:8081/38343.png,20504,Matt Haney,1,596,2022-09-15T04:14:12.678664Z,2022-09-15T04:14:12.678676Z,0.784
http://localhost:8081/59012.png,45373,David Campos,1,595,2022-09-15T04:14:11.784511Z,2022-09-15T04:14:11.784521Z,0.654
http://localhost:8081/14216.png,71309,David Campos,1,594,2022-09-15T04:14:11.015168Z,2022-09-15T04:14:11.015181Z,0.663
http://localhost:8081/39814.png,67035,David Campos,1,593,2022-09-15T04:14:10.234390Z,2022-09-15T04:14:10.234400Z,0.89
http://localhost:8081/49787.png,24811,David Campos,1,592,2022-09-15T04:14:09.222918Z,2022-09-15T04:14:09.222931Z,0.837
http://localhost:8081/74841.png,8618,Matt Haney,1,591,2022-09-15T04:14:08.274920Z,2022-09-15T04:14:08.274935Z,0.614
http://localhost:8081/44381.png,65803,Matt Haney,1,590,2022-09-15T04:14:07.550890Z,2022-09-15T04:14:07.550909Z,0.607
http://localhost:8081/16634.png,17980,David Campos,1,589,2022-09-15T04:14:06.823815Z,2022-09-15T04:14:06.823827Z,0.779
http://localhost:8081/36471.png,73057,Matt Haney,1,588,2022-09-15T04:14:05.930371Z,2022-09-15T04:14:05.930384Z,0.608
http://localhost:8081/414.png,9940,Matt Haney,1,587,2022-09-15T04:14:05.197503Z,2022-09-15T04:14:05.197519Z,0.682
http://localhost:8081/45602.png,58652,Matt Haney,1,586,2022-09-15T04:14:04.403655Z,2022-09-15T04:14:04.403669Z,0.579
http://localhost:8081/57741.png,30564,Matt Haney,1,585,2022-09-15T04:14:03.708471Z,2022-09-15T04:14:03.708484Z,0.669
http://localhost:8081/55911.png,6139,Matt Haney,1,584,2022-09-15T04:14:02.922429Z,2022-09-15T04:14:02.922441Z,0.728
http://localhost:8081/16496.png,37233,David Campos,1,583,2022-09-15T04:14:02.084414Z,2022-09-15T04:14:02.084431Z,0.683
http://localhost:8081/23778.png,50016,Matt Haney,1,582,2022-09-15T04:14:01.285868Z,2022-09-15T04:14:01.285881Z,0.772
http://localhost:8081/41672.png,57959,David Campos,1,581,2022-09-15T04:14:00.394598Z,2022-09-15T04:14:00.394608Z,1.143
http://localhost:8081/40714.png,416,David Campos,1,580,2022-09-15T04:13:59.132693Z,2022-09-15T04:13:59.132707Z,0.947
http://localhost:8081/15415.png,22823,Matt Haney,1,579,2022-09-15T04:13:58.079440Z,2022-09-15T04:13:58.079451Z,0.651
http://localhost:8081/68729.png,53,Matt Haney,1,578,2022-09-15T04:13:57.313434Z,2022-09-15T04:13:57.313447Z,0.652
http://localhost:8081/67759.png,60361,David Campos,1,577,2022-09-15T04:13:56.550111Z,2022-09-15T04:13:56.550122Z,0.795
http://localhost:8081/52807.png,48299,Matt Haney,1,576,2022-09-15T04:13:55.636344Z,2022-09-15T04:13:55.636357Z,0.756
http://localhost:8081/57520.png,10314,Matt Haney,1,575,2022-09-15T04:13:54.767275Z,2022-09-15T04:13:54.767286Z,0.67
http://localhost:8081/20163.png,61976,Matt Haney,1,574,2022-09-15T04:13:53.981055Z,2022-09-15T04:13:53.981066Z,0.693
http://localhost:8081/11269.png,48740,David Campos,1,573,2022-09-15T04:13:53.172154Z,2022-09-15T04:13:53.172166Z,1.132
http://localhost:8081/12395.png,35760,David Campos,1,572,2022-09-15T04:13:51.921821Z,2022-09-15T04:13:51.921833Z,0.77
http://localhost:8081/14828.png,10731,Matt Haney,1,571,2022-09-15T04:13:51.040966Z,2022-09-15T04:13:51.040978Z,0.765
http://localhost:8081/53922.png,53743,David Campos,1,570,2022-09-15T04:13:50.168802Z,2022-09-15T04:13:50.168819Z,0.925
http://localhost:8081/20219.png,18964,Matt Haney,1,569,2022-09-15T04:13:49.128915Z,2022-09-15T04:13:49.128928Z,0.652
http://localhost:8081/33026.png,54011,Matt Haney,1,568,2022-09-15T04:13:48.361730Z,2022-09-15T04:13:48.361744Z,0.797
http://localhost:8081/18801.png,13322,David Campos,1,567,2022-09-15T04:13:47.448865Z,2022-09-15T04:13:47.448877Z,0.67
http://localhost:8081/52877.png,74608,David Campos,1,566,2022-09-15T04:13:46.668462Z,2022-09-15T04:13:46.668476Z,0.988
http://localhost:8081/50422.png,51640,David Campos,1,565,2022-09-15T04:13:45.556922Z,2022-09-15T04:13:45.556935Z,0.711
http://localhost:8081/25525.png,57713,Matt Haney,1,564,2022-09-15T04:13:44.730251Z,2022-09-15T04:13:44.730264Z,0.615
http://localhost:8081/69319.png,24895,Matt Haney,1,563,2022-09-15T04:13:43.995648Z,2022-09-15T04:13:43.995660Z,0.685
http://localhost:8081/35793.png,62164,David Campos,1,562,2022-09-15T04:13:43.202811Z,2022-09-15T04:13:43.202821Z,1.396
http://localhost:8081/52385.png,39412,David Campos,1,561,2022-09-15T04:13:41.692598Z,2022-09-15T04:13:41.692612Z,0.757
http://localhost:8081/69636.png,5571,Matt Haney,1,560,2022-09-15T04:13:40.825098Z,2022-09-15T04:13:40.825111Z,0.649
http://localhost:8081/27160.png,7788,David Campos,1,559,2022-09-15T04:13:40.071932Z,2022-09-15T04:13:40.071943Z,1.072
http://localhost:8081/62892.png,23250,Matt Haney,1,558,2022-09-15T04:13:38.892845Z,2022-09-15T04:13:38.892858Z,0.786
http://localhost:8081/76049.png,10613,David Campos,1,557,2022-09-15T04:13:37.994290Z,2022-09-15T04:13:37.994302Z,1.127
http://localhost:8081/45136.png,554,Matt Haney,1,556,2022-09-15T04:13:36.757519Z,2022-09-15T04:13:36.757536Z,0.531
http://localhost:8081/16338.png,51343,Matt Haney,1,555,2022-09-15T04:13:36.117892Z,2022-09-15T04:13:36.117906Z,0.632
http://localhost:8081/18222.png,14485,David Campos,1,554,2022-09-15T04:13:35.373599Z,2022-09-15T04:13:35.373616Z,1.392
http://localhost:8081/37830.png,8254,Matt Haney,1,553,2022-09-15T04:13:33.872146Z,2022-09-15T04:13:33.872159Z,0.581
http://localhost:8081/68779.png,49375,David Campos,1,552,2022-09-15T04:13:33.187158Z,2022-09-15T04:13:33.187170Z,0.679
http://localhost:8081/71519.png,14568,Matt Haney,1,551,2022-09-15T04:13:32.386776Z,2022-09-15T04:13:32.386788Z,0.596
http://localhost:8081/47924.png,63944,Matt Haney,1,550,2022-09-15T04:13:31.684204Z,2022-09-15T04:13:31.684222Z,0.63
http://localhost:8081/74884.png,19004,Matt Haney,1,549,2022-09-15T04:13:30.934530Z,2022-09-15T04:13:30.934540Z,0.719
http://localhost:8081/36077.png,76043,Matt Haney,1,548,2022-09-15T04:13:30.108481Z,2022-09-15T04:13:30.108498Z,0.68
http://localhost:8081/34329.png,60447,David Campos,1,547,2022-09-15T04:13:29.308636Z,2022-09-15T04:13:29.308648Z,0.708
http://localhost:8081/3355.png,6588,Matt Haney,1,546,2022-09-15T04:13:28.486765Z,2022-09-15T04:13:28.486778Z,0.557
http://localhost:8081/44271.png,30033,Matt Haney,1,545,2022-09-15T04:13:27.824250Z,2022-09-15T04:13:27.824269Z,0.541
http://localhost:8081/6160.png,19143,Matt Haney,1,544,2022-09-15T04:13:27.171372Z,2022-09-15T04:13:27.171384Z,0.615
http://localhost:8081/19022.png,51631,Matt Haney,1,543,2022-09-15T04:13:26.444799Z,2022-09-15T04:13:26.444811Z,0.573
http://localhost:8081/19105.png,9495,Matt Haney,1,542,2022-09-15T04:13:25.759448Z,2022-09-15T04:13:25.759464Z,0.639
http://localhost:8081/24307.png,65889,Matt Haney,1,541,2022-09-15T04:13:25.016523Z,2022-09-15T04:13:25.016535Z,1.504
http://localhost:8081/14849.png,38506,Matt Haney,1,540,2022-09-15T04:13:23.392392Z,2022-09-15T04:13:23.392411Z,0.677
http://localhost:8081/5947.png,55560,David Campos,1,539,2022-09-15T04:13:22.600859Z,2022-09-15T04:13:22.600877Z,0.678
http://localhost:8081/2059.png,16410,David Campos,1,538,2022-09-15T04:13:21.808408Z,2022-09-15T04:13:21.808419Z,0.741
http://localhost:8081/20341.png,1267,Matt Haney,1,537,2022-09-15T04:13:20.961066Z,2022-09-15T04:13:20.961078Z,2.479
http://localhost:8081/52411.png,38717,Matt Haney,1,536,2022-09-15T04:13:18.376774Z,2022-09-15T04:13:18.376786Z,0.619
http://localhost:8081/53802.png,16968,David Campos,1,535,2022-09-15T04:13:17.643815Z,2022-09-15T04:13:17.643831Z,0.75
http://localhost:8081/65717.png,40145,David Campos,1,534,2022-09-15T04:13:16.786379Z,2022-09-15T04:13:16.786390Z,0.758
http://localhost:8081/78698.png,6419,Matt Haney,1,533,2022-09-15T04:13:15.915801Z,2022-09-15T04:13:15.915817Z,0.644
http://localhost:8081/19837.png,29637,Matt Haney,1,532,2022-09-15T04:13:15.164885Z,2022-09-15T04:13:15.164901Z,0.661
http://localhost:8081/28864.png,8874,Matt Haney,1,531,2022-09-15T04:13:14.393553Z,2022-09-15T04:13:14.393563Z,0.66
http://localhost:8081/11250.png,53630,Matt Haney,1,530,2022-09-15T04:13:13.626753Z,2022-09-15T04:13:13.626766Z,0.789
http://localhost:8081/38296.png,3135,Matt Haney,1,529,2022-09-15T04:13:12.721206Z,2022-09-15T04:13:12.721219Z,0.643
http://localhost:8081/37733.png,58386,David Campos,1,528,2022-09-15T04:13:11.975901Z,2022-09-15T04:13:11.975918Z,0.783
http://localhost:8081/18444.png,37082,Matt Haney,1,527,2022-09-15T04:13:11.074367Z,2022-09-15T04:13:11.074383Z,1.163
http://localhost:8081/14058.png,42581,David Campos,1,526,2022-09-15T04:13:09.792202Z,2022-09-15T04:13:09.792218Z,0.924
http://localhost:8081/14300.png,53492,David Campos,1,525,2022-09-15T04:13:08.758494Z,2022-09-15T04:13:08.758513Z,0.827
http://localhost:8081/47514.png,67693,Matt Haney,1,524,2022-09-15T04:13:07.818475Z,2022-09-15T04:13:07.818485Z,0.877
http://localhost:8081/10723.png,12319,David Campos,1,523,2022-09-15T04:13:06.824999Z,2022-09-15T04:13:06.825012Z,0.726
http://localhost:8081/50946.png,33704,David Campos,1,522,2022-09-15T04:13:05.992444Z,2022-09-15T04:13:05.992457Z,0.873
http://localhost:8081/66502.png,18905,Matt Haney,1,521,2022-09-15T04:13:05.013495Z,2022-09-15T04:13:05.013507Z,0.658
http://localhost:8081/55843.png,77927,David Campos,1,520,2022-09-15T04:13:04.247985Z,2022-09-15T04:13:04.247997Z,1.251
http://localhost:8081/27902.png,44752,Matt Haney,1,519,2022-09-15T04:13:02.880395Z,2022-09-15T04:13:02.880407Z,0.63
http://localhost:8081/66040.png,64017,Matt Haney,1,518,2022-09-15T04:13:02.126546Z,2022-09-15T04:13:02.126559Z,0.593
http://localhost:8081/6061.png,31848,Matt Haney,1,517,2022-09-15T04:13:01.416315Z,2022-09-15T04:13:01.416327Z,0.656
http://localhost:8081/28724.png,16064,Matt Haney,1,516,2022-09-15T04:13:00.648019Z,2022-09-15T04:13:00.648030Z,0.621
http://localhost:8081/62329.png,31473,David Campos,1,515,2022-09-15T04:12:59.925141Z,2022-09-15T04:12:59.925155Z,0.846
http://localhost:8081/10412.png,45363,Matt Haney,1,514,2022-09-15T04:12:58.965312Z,2022-09-15T04:12:58.965325Z,0.647
http://localhost:8081/21572.png,27495,Matt Haney,1,513,2022-09-15T04:12:58.207186Z,2022-09-15T04:12:58.207198Z,0.743
http://localhost:8081/6450.png,50351,Matt Haney,1,512,2022-09-15T04:12:57.354827Z,2022-09-15T04:12:57.354841Z,0.849
http://localhost:8081/43378.png,17167,David Campos,1,511,2022-09-15T04:12:56.393763Z,2022-09-15T04:12:56.393773Z,0.688
http://localhost:8081/8006.png,12582,David Campos,1,510,2022-09-15T04:12:55.603196Z,2022-09-15T04:12:55.603206Z,1.712
http://localhost:8081/1527.png,36048,Matt Haney,1,509,2022-09-15T04:12:53.785203Z,2022-09-15T04:12:53.785212Z,0.729
http://localhost:8081/38215.png,45818,Matt Haney,1,508,2022-09-15T04:12:52.948388Z,2022-09-15T04:12:52.948399Z,0.791
http://localhost:8081/43107.png,50773,Matt Haney,1,507,2022-09-15T04:12:52.048849Z,2022-09-15T04:12:52.048861Z,0.704
http://localhost:8081/78212.png,34496,Matt Haney,1,506,2022-09-15T04:12:51.231874Z,2022-09-15T04:12:51.231884Z,0.744
http://localhost:8081/4164.png,17213,David Campos,1,505,2022-09-15T04:12:50.376151Z,2022-09-15T04:12:50.376166Z,2.355
http://localhost:8081/19378.png,45470,Unclear,1,504,2022-09-15T04:12:47.912166Z,2022-09-15T04:12:47.912180Z,7.533
http://localhost:8081/23978.png,20796,David Campos,1,503,2022-09-15T04:12:40.260677Z,2022-09-15T04:12:40.260695Z,0.761
http://localhost:8081/20057.png,24778,David Campos,1,502,2022-09-15T04:12:39.392246Z,2022-09-15T04:12:39.392257Z,0.745
http://localhost:8081/59713.png,72690,Matt Haney,1,501,2022-09-15T04:12:38.539595Z,2022-09-15T04:12:38.539607Z,0.888
http://localhost:8081/55511.png,71697,David Campos,1,500,2022-09-15T04:12:37.534593Z,2022-09-15T04:12:37.534605Z,0.833
http://localhost:8081/36149.png,59011,David Campos,1,499,2022-09-15T04:12:36.591249Z,2022-09-15T04:12:36.591259Z,0.989
http://localhost:8081/18459.png,56621,Matt Haney,1,498,2022-09-15T04:12:35.487297Z,2022-09-15T04:12:35.487309Z,0.733
http://localhost:8081/65329.png,51215,Matt Haney,1,497,2022-09-15T04:12:34.641058Z,2022-09-15T04:12:34.641070Z,0.71
http://localhost:8081/8488.png,35212,David Campos,1,496,2022-09-15T04:12:33.816730Z,2022-09-15T04:12:33.816740Z,0.813
http://localhost:8081/56152.png,74486,Matt Haney,1,495,2022-09-15T04:12:32.895637Z,2022-09-15T04:12:32.895648Z,1.161
http://localhost:8081/33315.png,1505,David Campos,1,494,2022-09-15T04:12:31.616884Z,2022-09-15T04:12:31.616895Z,0.801
http://localhost:8081/39947.png,18711,David Campos,1,493,2022-09-15T04:12:30.712280Z,2022-09-15T04:12:30.712293Z,1.278
http://localhost:8081/39024.png,72996,Matt Haney,1,492,2022-09-15T04:12:29.327299Z,2022-09-15T04:12:29.327311Z,0.644
http://localhost:8081/35750.png,62432,Matt Haney,1,491,2022-09-15T04:12:28.569676Z,2022-09-15T04:12:28.569688Z,0.699
http://localhost:8081/63433.png,30120,David Campos,1,490,2022-09-15T04:12:27.704792Z,2022-09-15T04:12:27.704805Z,0.685
http://localhost:8081/68097.png,69308,David Campos,1,489,2022-09-15T04:12:26.910589Z,2022-09-15T04:12:26.910599Z,0.77
http://localhost:8081/39183.png,65468,David Campos,1,488,2022-09-15T04:12:26.027097Z,2022-09-15T04:12:26.027107Z,0.694
http://localhost:8081/37846.png,26321,Matt Haney,1,487,2022-09-15T04:12:25.219650Z,2022-09-15T04:12:25.219667Z,0.932
http://localhost:8081/43504.png,43771,David Campos,1,486,2022-09-15T04:12:24.179108Z,2022-09-15T04:12:24.179120Z,1.02
http://localhost:8081/46552.png,76400,Matt Haney,1,485,2022-09-15T04:12:23.047061Z,2022-09-15T04:12:23.047072Z,0.64
http://localhost:8081/37481.png,46693,Matt Haney,1,484,2022-09-15T04:12:22.292879Z,2022-09-15T04:12:22.292892Z,0.947
http://localhost:8081/32565.png,65890,Matt Haney,1,483,2022-09-15T04:12:21.235771Z,2022-09-15T04:12:21.235788Z,0.965
http://localhost:8081/34233.png,38429,David Campos,1,482,2022-09-15T04:12:20.154817Z,2022-09-15T04:12:20.154831Z,1.28
http://localhost:8081/36335.png,18902,David Campos,1,481,2022-09-15T04:12:18.763981Z,2022-09-15T04:12:18.763994Z,1.745
http://localhost:8081/22722.png,22667,David Campos,1,480,2022-09-15T04:12:16.911157Z,2022-09-15T04:12:16.911169Z,1.045
http://localhost:8081/48718.png,47651,Matt Haney,1,479,2022-09-15T04:12:15.755693Z,2022-09-15T04:12:15.755704Z,0.739
http://localhost:8081/45555.png,37747,Matt Haney,1,478,2022-09-15T04:12:14.905564Z,2022-09-15T04:12:14.905577Z,0.692
http://localhost:8081/28203.png,57143,David Campos,1,477,2022-09-15T04:12:14.103115Z,2022-09-15T04:12:14.103128Z,2.011
http://localhost:8081/14400.png,68558,Matt Haney,1,476,2022-09-15T04:12:11.983093Z,2022-09-15T04:12:11.983106Z,0.797
http://localhost:8081/17389.png,23949,Matt Haney,1,475,2022-09-15T04:12:11.069044Z,2022-09-15T04:12:11.069057Z,0.736
http://localhost:8081/72882.png,21711,David Campos,1,474,2022-09-15T04:12:10.223441Z,2022-09-15T04:12:10.223454Z,0.816
http://localhost:8081/11859.png,55298,David Campos,1,473,2022-09-15T04:12:09.299328Z,2022-09-15T04:12:09.299339Z,0.838
http://localhost:8081/15314.png,16512,Matt Haney,1,472,2022-09-15T04:12:08.349185Z,2022-09-15T04:12:08.349197Z,0.647
http://localhost:8081/34333.png,13346,Matt Haney,1,471,2022-09-15T04:12:07.595108Z,2022-09-15T04:12:07.595118Z,1.181
http://localhost:8081/67376.png,64071,Matt Haney,1,470,2022-09-15T04:12:06.303902Z,2022-09-15T04:12:06.303912Z,0.717
http://localhost:8081/23219.png,44466,Matt Haney,1,469,2022-09-15T04:12:05.471883Z,2022-09-15T04:12:05.471896Z,0.692
http://localhost:8081/3511.png,45555,Matt Haney,1,468,2022-09-15T04:12:04.666468Z,2022-09-15T04:12:04.666482Z,0.676
http://localhost:8081/62442.png,47300,David Campos,1,467,2022-09-15T04:12:03.881651Z,2022-09-15T04:12:03.881664Z,0.855
http://localhost:8081/16881.png,46030,Matt Haney,1,466,2022-09-15T04:12:02.914808Z,2022-09-15T04:12:02.914821Z,0.739
http://localhost:8081/59288.png,73811,Matt Haney,1,465,2022-09-15T04:12:02.059357Z,2022-09-15T04:12:02.059369Z,0.708
http://localhost:8081/36205.png,47844,David Campos,1,464,2022-09-15T04:12:01.237292Z,2022-09-15T04:12:01.237304Z,1.389
http://localhost:8081/60061.png,23409,Matt Haney,1,463,2022-09-15T04:11:59.738357Z,2022-09-15T04:11:59.738368Z,0.976
http://localhost:8081/22155.png,14616,Matt Haney,1,462,2022-09-15T04:11:58.656177Z,2022-09-15T04:11:58.656190Z,1.924
http://localhost:8081/66015.png,19762,David Campos,1,461,2022-09-15T04:11:56.626890Z,2022-09-15T04:11:56.626904Z,1.525
http://localhost:8081/12406.png,50886,Matt Haney,1,460,2022-09-15T04:11:54.994787Z,2022-09-15T04:11:54.994799Z,0.811
http://localhost:8081/53706.png,58708,David Campos,1,459,2022-09-15T04:11:54.069374Z,2022-09-15T04:11:54.069386Z,1.139
http://localhost:8081/22791.png,12274,Matt Haney,1,458,2022-09-15T04:11:52.816731Z,2022-09-15T04:11:52.816741Z,0.692
http://localhost:8081/26789.png,57432,Matt Haney,1,457,2022-09-15T04:11:52.021672Z,2022-09-15T04:11:52.021685Z,0.673
http://localhost:8081/71216.png,58880,Matt Haney,1,456,2022-09-15T04:11:51.233070Z,2022-09-15T04:11:51.233085Z,0.999
http://localhost:8081/25009.png,71847,David Campos,1,455,2022-09-15T04:11:50.126025Z,2022-09-15T04:11:50.126037Z,0.981
http://localhost:8081/41735.png,27752,Matt Haney,1,454,2022-09-15T04:11:49.032693Z,2022-09-15T04:11:49.032706Z,0.721
http://localhost:8081/73296.png,2386,Matt Haney,1,453,2022-09-15T04:11:48.202813Z,2022-09-15T04:11:48.202824Z,0.721
http://localhost:8081/71234.png,34318,Matt Haney,1,452,2022-09-15T04:11:47.380101Z,2022-09-15T04:11:47.380114Z,0.703
http://localhost:8081/36168.png,39308,Matt Haney,1,451,2022-09-15T04:11:46.561628Z,2022-09-15T04:11:46.561639Z,1.064
http://localhost:8081/36460.png,68249,Matt Haney,1,450,2022-09-15T04:11:45.386075Z,2022-09-15T04:11:45.386090Z,1.002
http://localhost:8081/14926.png,47692,Matt Haney,1,449,2022-09-15T04:11:38.949892Z,2022-09-15T04:11:41.808901Z,1.933
http://localhost:8081/65949.png,13827,David Campos,1,448,2022-09-15T04:11:37.955444Z,2022-09-15T04:11:37.955456Z,0.643
http://localhost:8081/20785.png,5216,Matt Haney,1,447,2022-09-15T04:11:37.207552Z,2022-09-15T04:11:37.207564Z,0.872
http://localhost:8081/10298.png,72573,David Campos,1,446,2022-09-15T04:11:36.235488Z,2022-09-15T04:11:36.235507Z,1.024
