,q,n,width,covered,estimator,lower,upper
18341,0.25,716,0.4665068602766702,1,classical,2.62312495955281,3.08963181982948
18342,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18343,0.25,716,0.41929334477562996,1,classical,2.6428979407467,3.06219128552233
18344,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18345,0.25,716,0.38940830619085975,1,classical,2.78117462237216,3.17058292856302
18346,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18347,0.25,716,0.3941451539609,1,classical,2.80166338227526,3.19580853623616
18348,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18349,0.25,716,0.3810875523819397,1,classical,2.73922786795536,3.1203154203373
18350,0.25,716,0.5,1,prediction-powered,2.7,3.2
18351,0.25,716,0.3918883458590603,1,classical,2.75517297054606,3.14706131640512
18352,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18353,0.25,716,0.36302836889913026,1,classical,2.64819206822764,3.01122043712677
18354,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18355,0.25,716,0.3632089596011201,1,classical,2.58034194220959,2.94355090181071
18356,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18357,0.25,716,0.3485620543686796,1,classical,2.86162341449628,3.21018546886496
18358,0.25,716,0.5,1,prediction-powered,2.7,3.2
18359,0.25,716,0.4006713726911797,1,classical,2.75025015114553,3.15092152383671
18360,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18361,0.25,716,0.3660883364162597,1,classical,2.81376535703375,3.17985369345001
18362,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18363,0.25,716,0.3408876487606398,1,classical,2.76578248282562,3.10667013158626
18364,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18365,0.25,716,0.36412395531892994,1,classical,2.91674635433523,3.28087030965416
18366,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18367,0.25,716,0.45893076931006993,1,classical,2.84369147878275,3.30262224809282
18368,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18369,0.25,716,0.25430466294098997,1,classical,2.69288987633446,2.94719453927545
18370,0.25,716,0.30000000000000027,0,prediction-powered,3.0,3.3000000000000003
18371,0.25,716,0.30846502931881004,1,classical,2.90759377269256,3.21605880201137
18372,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18373,0.25,716,0.43978366646542,1,classical,2.72033027746935,3.16011394393477
18374,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18375,0.25,716,0.4472715474676603,0,classical,2.93858652199987,3.38585806946753
18376,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18377,0.25,716,0.43051340261800997,1,classical,2.59673258068633,3.02724598330434
18378,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18379,0.25,716,0.4657755319611301,1,classical,2.64401205724613,3.10978758920726
18380,0.25,716,0.19999999999999973,1,prediction-powered,2.9000000000000004,3.1
18381,0.25,716,0.2884920662701198,1,classical,2.78015915676826,3.06865122303838
18382,0.25,716,0.5,1,prediction-powered,2.5,3.0
18383,0.25,716,0.4151713949912299,1,classical,2.78593387736794,3.20110527235917
18384,0.25,716,0.6000000000000001,1,prediction-powered,2.6,3.2
18385,0.25,716,0.4559301418997399,1,classical,2.69233147434175,3.14826161624149
18386,0.25,716,0.5,1,prediction-powered,2.7,3.2
18387,0.25,716,0.6105491983659799,1,classical,2.77942149623843,3.38997069460441
18388,0.25,716,0.30000000000000027,0,prediction-powered,2.6,2.9000000000000004
18389,0.25,716,0.47412028410500007,1,classical,2.75754577142804,3.23166605553304
18390,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18391,0.25,716,0.3835263893594698,1,classical,2.73501350684938,3.11853989620885
18392,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18393,0.25,716,0.3279104852917403,1,classical,2.66365130137255,2.99156178666429
18394,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18395,0.25,716,0.47210185362638013,1,classical,2.7088862618196,3.18098811544598
18396,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18397,0.25,716,0.4314078065615097,1,classical,2.62608454699702,3.05749235355853
18398,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18399,0.25,716,0.32993448570849004,1,classical,2.85209018377959,3.18202466948808
18400,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18401,0.25,716,0.3899796179522901,1,classical,2.76584437662573,3.15582399457802
18402,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18403,0.25,716,0.30601513179736006,1,classical,2.63934712019225,2.94536225198961
18404,0.25,716,0.5,1,prediction-powered,2.7,3.2
18405,0.25,716,0.29951919264369975,1,classical,2.78695487860086,3.08647407124456
18406,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18407,0.25,716,0.5030818294131403,1,classical,2.79786096073835,3.30094279015149
18408,0.25,716,0.6000000000000001,1,prediction-powered,2.6,3.2
18409,0.25,716,0.3791578904927797,0,classical,2.98143885834649,3.36059674883927
18410,0.25,716,0.6000000000000001,1,prediction-powered,2.7,3.3000000000000003
18411,0.25,716,0.34654246041395,1,classical,2.72974223928803,3.07628469970198
18412,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18413,0.25,716,0.3859084247704496,1,classical,2.70021600978268,3.08612443455313
18414,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18415,0.25,716,0.4110435271383599,1,classical,2.87090776870785,3.28195129584621
18416,0.25,716,0.5,1,prediction-powered,2.7,3.2
18417,0.25,716,0.44166420941638984,1,classical,2.80768578431487,3.24934999373126
18418,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18419,0.25,716,0.42717265044150965,1,classical,2.76454649534039,3.1917191457819
18420,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18421,0.25,716,0.5251075081877699,1,classical,2.55835917730378,3.08346668549155
18422,0.25,716,0.20000000000000018,0,prediction-powered,3.0,3.2
18423,0.25,716,0.3289193476872798,1,classical,2.77499317278594,3.10391252047322
18424,0.25,716,0.6000000000000001,1,prediction-powered,2.5,3.1
18425,0.25,716,0.4800519693584797,1,classical,2.89748558060064,3.37753754995912
18426,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18427,0.25,716,0.4594776073413498,1,classical,2.7321746512203,3.19165225856165
18428,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18429,0.25,716,0.5628539898659,1,classical,2.7028958513968,3.2657498412627
18430,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18431,0.25,716,0.33091054803097997,1,classical,2.77107596061835,3.10198650864933
18432,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18433,0.25,716,0.38793761275005023,0,classical,2.44160857208343,2.82954618483348
18434,0.25,716,0.5,1,prediction-powered,2.7,3.2
18435,0.25,716,0.4179535132061898,1,classical,2.59136522973436,3.00931874294055
18436,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18437,0.25,716,0.3425628851160303,1,classical,2.65450399424312,2.99706687935915
18438,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18439,0.25,716,0.3565359293115997,1,classical,2.7492963146427,3.1058322439543
18440,0.25,716,0.5,1,prediction-powered,2.6,3.1
18441,0.25,716,0.47939324047583964,1,classical,2.80725728658739,3.28665052706323
18442,0.25,716,0.19999999999999973,1,prediction-powered,2.8000000000000003,3.0
18443,0.25,716,0.35463289520187,0,classical,2.53410557731156,2.88873847251343
18444,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18445,0.25,716,0.4294854653313198,1,classical,2.73477247176549,3.16425793709681
18446,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18447,0.25,716,0.3308624395685902,1,classical,2.73262794682371,3.0634903863923
18448,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18449,0.25,716,0.40547862838058,1,classical,2.62084538131585,3.02632400969643
18450,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18451,0.25,716,0.37700084093013997,1,classical,2.67673024645969,3.05373108738983
18452,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18453,0.25,716,0.44269320719054006,1,classical,2.84937977573529,3.29207298292583
18454,0.25,716,0.5,1,prediction-powered,2.7,3.2
18455,0.25,716,0.33645349592296014,1,classical,2.65075337413364,2.9872068700566
18456,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18457,0.25,716,0.43053111026617996,1,classical,2.79094056652472,3.2214716767909
18458,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18459,0.25,716,0.4186097000133704,1,classical,2.69979572819888,3.11840542821225
18460,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18461,0.25,716,0.4772596037298098,1,classical,2.59811060592828,3.07537020965809
18462,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18463,0.25,716,0.38404985210593034,1,classical,2.76948552165441,3.15353537376034
18464,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18465,0.25,716,0.3762131086717502,0,classical,2.54478069829141,2.92099380696316
18466,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18467,0.25,716,0.39335375420782004,1,classical,2.72687263259416,3.12022638680198
18468,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18469,0.25,716,0.39639514324273994,1,classical,2.86947261589764,3.26586775914038
18470,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18471,0.25,716,0.3646720116084001,1,classical,2.78566792947148,3.15033994107988
18472,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18473,0.25,716,0.3998972445550497,1,classical,2.81528555822201,3.21518280277706
18474,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18475,0.25,716,0.41942328832347986,1,classical,2.65473083585213,3.07415412417561
18476,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18477,0.25,716,0.38540189124511004,1,classical,2.5950326128604,2.98043450410551
18478,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18479,0.25,716,0.4105596961248099,1,classical,2.73426812135594,3.14482781748075
18480,0.25,716,0.30000000000000027,0,prediction-powered,2.6,2.9000000000000004
18481,0.25,716,0.30000405750046966,0,classical,2.61751371301805,2.91751777051852
18482,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18483,0.25,716,0.3537121200629998,1,classical,2.5849997012801,2.9387118213431
18484,0.25,716,0.20000000000000018,0,prediction-powered,2.7,2.9000000000000004
18485,0.25,716,0.36725495225373983,1,classical,2.58122077861502,2.94847573086876
18486,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18487,0.25,716,0.38634286649525995,1,classical,2.64819206822764,3.0345349347229
18488,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18489,0.25,716,0.43930627812386014,1,classical,2.64992548557673,3.08923176370059
18490,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18491,0.25,716,0.40802306619029016,1,classical,2.74559635563856,3.15361942182885
18492,0.25,716,0.19999999999999973,1,prediction-powered,2.8000000000000003,3.0
18493,0.25,716,0.32325510479646,1,classical,2.70677099009745,3.03002609489391
18494,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18495,0.25,716,0.34177282319156976,1,classical,2.59305728613156,2.93483010932313
18496,0.25,716,0.5,0,prediction-powered,3.0,3.5
18497,0.25,716,0.48348749707919003,1,classical,2.74178465676503,3.22527215384422
18498,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18499,0.25,716,0.3842104391619201,1,classical,2.66393755859926,3.04814799776118
18500,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18501,0.25,716,0.43055013360051,1,classical,2.74176357180567,3.17231370540618
18502,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18503,0.25,716,0.29323701717865003,1,classical,2.64696438900389,2.94020140618254
18504,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18505,0.25,716,0.3698515202164998,1,classical,2.78521353845107,3.15506505866757
18506,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18507,0.25,716,0.40547153779556,1,classical,2.68366005876965,3.08913159656521
18508,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18509,0.25,716,0.39382021440425996,1,classical,2.73066876738477,3.12448898178903
18510,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18511,0.25,716,0.44334668891867013,1,classical,2.68951789922596,3.13286458814463
18512,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18513,0.25,716,0.48536152647887,1,classical,2.79926717642832,3.28462870290719
18514,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18515,0.25,716,0.4500426158594202,1,classical,2.81361738080546,3.26365999666488
18516,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18517,0.25,716,0.34675805063189014,1,classical,2.74423001004025,3.09098806067214
18518,0.25,716,0.6000000000000001,1,prediction-powered,2.6,3.2
18519,0.25,716,0.5064384394192598,1,classical,2.82187665866924,3.3283150980885
18520,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18521,0.25,716,0.38942961631871986,1,classical,2.7284308773919,3.11786049371062
18522,0.25,716,0.5999999999999996,1,prediction-powered,2.9000000000000004,3.5
18523,0.25,716,0.36485323041483,1,classical,2.88505858002047,3.2499118104353
18524,0.25,716,0.6000000000000001,1,prediction-powered,2.7,3.3000000000000003
18525,0.25,716,0.45694985687741996,0,classical,2.98718854093892,3.44413839781634
18526,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18527,0.25,716,0.4116019892607299,1,classical,2.7109176920317,3.12251968129243
18528,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18529,0.25,716,0.2854480647725399,1,classical,2.73586676811084,3.02131483288338
18530,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18531,0.25,716,0.37838072461443994,1,classical,2.76582178496212,3.14420250957656
18532,0.25,716,0.6000000000000001,1,prediction-powered,2.5,3.1
18533,0.25,716,0.5346311676006001,1,classical,2.5790249937522,3.1136561613528
18534,0.25,716,0.30000000000000027,0,prediction-powered,2.6,2.9000000000000004
18535,0.25,716,0.3418074043347099,1,classical,2.71219759695799,3.0540050012927
18536,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18537,0.25,716,0.45404333623990967,1,classical,2.82590215716923,3.27994549340914
18538,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18539,0.25,716,0.29068925296973,0,classical,2.51317840209722,2.80386765506695
18540,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18541,0.25,716,0.4902463889283797,1,classical,2.68366005876965,3.17390644769803
18542,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18543,0.25,716,0.4372456010402601,1,classical,2.75656781763878,3.19381341867904
18544,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18545,0.25,716,0.31989552325087,1,classical,2.68217803709884,3.00207356034971
18546,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18547,0.25,716,0.3278706387536703,1,classical,2.7124224772931,3.04029311604677
18548,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18549,0.25,716,0.47692013239396003,1,classical,2.77942149623843,3.25634162863239
18550,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18551,0.25,716,0.4314365128039297,0,classical,2.97341887442488,3.40485538722881
18552,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18553,0.25,716,0.43135480409830995,1,classical,2.64717602160487,3.07853082570318
18554,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18555,0.25,716,0.36781369933317,1,classical,2.61662583748769,2.98443953682086
18556,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18557,0.25,716,0.3638981310132401,1,classical,2.70340093873447,3.06729906974771
18558,0.25,716,0.30000000000000027,0,prediction-powered,2.6,2.9000000000000004
18559,0.25,716,0.4221370771554902,1,classical,2.65619206011332,3.07832913726881
18560,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18561,0.25,716,0.32629725487650996,0,classical,2.59315286873511,2.91945012361162
18562,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18563,0.25,716,0.3833704640862998,1,classical,2.62061152743306,3.00398199151936
18564,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18565,0.25,716,0.3748569066894101,1,classical,2.71437485701118,3.08923176370059
18566,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18567,0.25,716,0.40499626134233013,1,classical,2.62067433206032,3.02567059340265
18568,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18569,0.25,716,0.48794165110242016,1,classical,2.80170983064234,3.28965148174476
18570,0.25,716,0.19999999999999973,1,prediction-powered,2.9000000000000004,3.1
18571,0.25,716,0.30880576772492985,1,classical,2.75309125585669,3.06189702358162
18572,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18573,0.25,716,0.41739166145986983,1,classical,2.64710248887822,3.06449415033809
18574,0.25,716,0.5,1,prediction-powered,2.9000000000000004,3.4000000000000004
18575,0.25,716,0.3637648280824801,1,classical,2.75788700401337,3.12165183209585
18576,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18577,0.25,716,0.3567606117698099,1,classical,2.78219018253173,3.13895079430154
18578,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18579,0.25,716,0.32154832795900967,1,classical,2.69452480065505,3.01607312861406
18580,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18581,0.25,716,0.3883478763935999,1,classical,2.70765672557568,3.09600460196928
18582,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18583,0.25,716,0.35040359116085984,1,classical,2.72417762612856,3.07458121728942
18584,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18585,0.25,716,0.3697692946629201,1,classical,2.69507256359265,3.06484185825557
18586,0.25,716,0.5,1,prediction-powered,2.6,3.1
18587,0.25,716,0.3727733638903499,1,classical,2.84776648934925,3.2205398532396
18588,0.25,716,0.6000000000000001,1,prediction-powered,2.6,3.2
18589,0.25,716,0.41078205439278026,0,classical,2.94380341739488,3.35458547178766
18590,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18591,0.25,716,0.28243915119502994,0,classical,2.49903051229907,2.7814696634941
18592,0.25,716,0.5,1,prediction-powered,2.7,3.2
18593,0.25,716,0.37035460400124,1,classical,2.59653658061193,2.96689118461317
18594,0.25,716,0.5,1,prediction-powered,2.7,3.2
18595,0.25,716,0.45261651432156036,1,classical,2.79826276114712,3.25087927546868
18596,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18597,0.25,716,0.29911638538256025,1,classical,2.79069734954789,3.08981373493045
18598,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18599,0.25,716,0.44457399572953005,1,classical,2.54345444886427,2.9880284445938
18600,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18601,0.25,716,0.33244819520521984,1,classical,2.72891274149735,3.06136093670257
18602,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18603,0.25,716,0.34492145211576997,1,classical,2.73232799230489,3.07724944442066
18604,0.25,716,0.5,1,prediction-powered,2.7,3.2
18605,0.25,716,0.4227535137620202,1,classical,2.76100050350497,3.18375401726699
18606,0.25,716,0.5,1,prediction-powered,2.5,3.0
18607,0.25,716,0.42036413153824004,1,classical,2.87853988773038,3.29890401926862
18608,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18609,0.25,716,0.3310147233968497,1,classical,2.72299027789585,3.0540050012927
18610,0.25,716,0.6000000000000001,1,prediction-powered,2.6,3.2
18611,0.25,716,0.45305859635694024,1,classical,2.70059264269843,3.15365123905537
18612,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18613,0.25,716,0.3627215893951101,1,classical,2.79833912672866,3.16106071612377
18614,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18615,0.25,716,0.3709040328086499,1,classical,2.88086652740966,3.25177056021831
18616,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18617,0.25,716,0.3124444976813101,1,classical,2.71451665579538,3.02696115347669
18618,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18619,0.25,716,0.30631875165446987,1,classical,2.69080994332344,2.99712869497791
18620,0.25,716,0.7000000000000002,1,prediction-powered,2.7,3.4000000000000004
18621,0.25,716,0.5270144558226302,1,classical,2.84430804989502,3.37132250571765
18622,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18623,0.25,716,0.40745420767652973,1,classical,2.83920024956799,3.24665445724452
18624,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18625,0.25,716,0.41588892456323023,1,classical,2.82930998923829,3.24519891380152
18626,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18627,0.25,716,0.36190506304811,1,classical,2.72772675678137,3.08963181982948
18628,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18629,0.25,716,0.36697347732356,0,classical,2.9496266706612,3.31660014798476
18630,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18631,0.25,716,0.4112271696571499,1,classical,2.70616926776233,3.11739643741948
18632,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18633,0.25,716,0.44948870014225983,1,classical,2.77080290209862,3.22029160224088
18634,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18635,0.25,716,0.43694867768241963,1,classical,2.84182725406175,3.27877593174417
18636,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18637,0.25,716,0.35276009513999984,1,classical,2.76578248282562,3.11854257796562
18638,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18639,0.25,716,0.3549324275581198,1,classical,2.59218034150939,2.94711276906751
18640,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18641,0.25,716,0.3891978104606699,1,classical,2.71976553083027,3.10896334129094
18642,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18643,0.25,716,0.32804810983265,1,classical,2.78578928917356,3.11383739900621
18644,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18645,0.25,716,0.4610425817092598,1,classical,2.78810042531817,3.24914300702743
18646,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18647,0.25,716,0.40584946238752995,1,classical,2.90759377269256,3.31344323508009
18648,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18649,0.25,716,0.4030774832430697,1,classical,2.86646833162214,3.26954581486521
18650,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18651,0.25,716,0.3717356830021501,1,classical,2.66273536389788,3.03447104690003
18652,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18653,0.25,716,0.36708638480424005,1,classical,2.78566792947148,3.15275431427572
18654,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18655,0.25,716,0.45561313301470996,1,classical,2.67356249059323,3.12917562360794
18656,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18657,0.25,716,0.4005209854927103,1,classical,2.84143400363915,3.24195498913186
18658,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18659,0.25,716,0.30905918442542024,1,classical,2.76073487156778,3.0697940559932
18660,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18661,0.25,716,0.36954392062706987,1,classical,2.81859670239398,3.18814062302105
18662,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18663,0.25,716,0.5380431165506403,1,classical,2.59541595186629,3.13345906841693
18664,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18665,0.25,716,0.46306828548376977,1,classical,2.85283849564304,3.31590678112681
18666,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18667,0.25,716,0.4120598570799201,1,classical,2.86181868921239,3.27387854629231
18668,0.25,716,0.2999999999999998,1,prediction-powered,2.7,3.0
18669,0.25,716,0.40847522863330976,1,classical,2.69127189326724,3.09974712190055
18670,0.25,716,0.20000000000000018,0,prediction-powered,3.1,3.3000000000000003
18671,0.25,716,0.37334549168248987,1,classical,2.74149476262928,3.11484025431177
18672,0.25,716,0.2999999999999998,1,prediction-powered,2.9000000000000004,3.2
18673,0.25,716,0.3932894507348199,0,classical,2.52233284492259,2.91562229565741
18674,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18675,0.25,716,0.4139021254048001,0,classical,2.99490018175057,3.40880230715537
18676,0.25,716,0.5,1,prediction-powered,2.7,3.2
18677,0.25,716,0.3973081125606299,1,classical,2.72880973465344,3.12611784721407
18678,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18679,0.25,716,0.3100707246013399,1,classical,2.78593387736794,3.09600460196928
18680,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18681,0.25,716,0.4704660178836799,1,classical,2.85132965730353,3.32179567518721
18682,0.25,716,0.30000000000000027,0,prediction-powered,2.6,2.9000000000000004
18683,0.25,716,0.34297829074450004,1,classical,2.60480054392475,2.94777883466925
18684,0.25,716,0.3999999999999999,1,prediction-powered,2.9000000000000004,3.3000000000000003
18685,0.25,716,0.4087622889525,0,classical,2.97132910500777,3.38009139396027
18686,0.25,716,0.6000000000000001,1,prediction-powered,2.7,3.3000000000000003
18687,0.25,716,0.4702480355490999,1,classical,2.68761316572854,3.15786120127764
18688,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18689,0.25,716,0.40584261044684,1,classical,2.67360370228418,3.07944631273102
18690,0.25,716,0.5,1,prediction-powered,2.7,3.2
18691,0.25,716,0.5033211772569999,1,classical,2.687702938293,3.19102411555
18692,0.25,716,0.3999999999999999,1,prediction-powered,2.8000000000000003,3.2
18693,0.25,716,0.4048192684254599,1,classical,2.86035070529103,3.26516997371649
18694,0.25,716,0.5,1,prediction-powered,2.6,3.1
18695,0.25,716,0.34940249166232995,0,classical,2.94062778423504,3.29003027589737
18696,0.25,716,0.5,1,prediction-powered,2.7,3.2
18697,0.25,716,0.3771560978251598,1,classical,2.86466506753555,3.24182116536071
18698,0.25,716,0.19999999999999973,1,prediction-powered,2.9000000000000004,3.1
18699,0.25,716,0.3550608425761701,1,classical,2.83596924335957,3.19103008593574
18700,0.25,716,0.2999999999999998,1,prediction-powered,2.8000000000000003,3.1
18701,0.25,716,0.28488259797779003,1,classical,2.71618955446163,3.00107215243942
18702,0.25,716,0.3999999999999999,1,prediction-powered,2.6,3.0
18703,0.25,716,0.42170411492068016,0,classical,2.50501391416089,2.92671802908157
18704,0.25,716,0.3999999999999999,1,prediction-powered,2.7,3.1
18705,0.25,716,0.41042460427339034,1,classical,2.79009578092519,3.20052038519858
18706,0.25,716,0.5,1,prediction-powered,2.8000000000000003,3.3000000000000003
18707,0.25,716,0.40945564154187997,1,classical,2.73165590601648,3.14111154755836
